,Date,Rent/Buy,Where,Address,ZipCode,Description,Type,NbOfRooms,Surface,Floor,Price,Source
183,17/03/2017,Rent,Lausanne,Chemin de Montolivet 35,1006 Lausanne,"Idéalement situé dans un écrin de verdure au calme absolu tout en étant à proximité (soit à 5 minutes à pied) de toutes commodités, des transports, du lac, du parc du Denantou ainsi que de la prest...",Appartement,5.5,208 m2,3.,CHF 5'850.–,Immostreet
184,17/03/2017,Rent,Lausanne,,1006 Lausanne,"Dans un immeuble de la fin des années 60, dans un quartier calme et proche des transports publics, cet appartement entièrement rénové avec goût en 2013 vous séduira par ses volumes. Il se compose c...",Appartement,6.5,195 m2,,CHF 5'900.–,Immostreet
185,17/03/2017,Rent,Lausanne,Avenue Eglantine 7,1006 Lausanne,"Situé dans un quartier privilégié de Rumine dans un magnifique bâtiment avec beaucoup de cachet, bel appartement de 5.5 pièces de 180m2 habitables avec hauts plafonds et moulures. Il bénéficie d'un...",Appartement,5.5,180 m2,1.,CHF 5'900.–,Immostreet
186,17/03/2017,Rent,Lausanne,chemin de Montolivet,1006 Lausanne,"Magnifique appartement situé dans un quartier résidentiel, proche du lac, du musée Olympique et du centre ville. Les collèges de Champittet, de Montchoisi et de l'Elysée dans les proches alentours,...",Attique,7,200 m2,3.,CHF 6'200.–,Immostreet
187,17/03/2017,Rent,Lausanne,Chemin de Montolivet 35,1006 Lausanne,"Idéalement bien situé à quelques minutes du Lac et proche de la ville de Lausanne. Ascenseur privatif, hall avec armoires murales, salon avec cheminée et accès à la terrasse avec BBQ, salle à mange...",Attique,6.5,208 m2,3.,CHF 6'200.–,Immostreet
188,17/03/2017,Rent,Lausanne,Avenue Eglantine 5,1006 Lausanne,"Situé dans un quartier privilégier de Rumine, magnifique appartement de 6 pièces de 200m2 habitables entièrement rénové en 2013 avec une terrasse. A deux pas des transports, à 5 minutes de la gare ...",Appartement,6,200 m2,2.,CHF 6'250.–,Immostreet
189,17/03/2017,Rent,Lausanne,Chemin Edouard-Sandoz 7/9,1006 Lausanne,"Cette propriété de maître d'environ 740 m2 est implantée sur une belle parcelle de plus de 7000 m2 et profite d'une situation privilégiée, à proximité du centre ville de Lausanne et des Quais d'Ouc...",Maison individuelle,14,740 m2,,,Immostreet
190,17/03/2017,Rent,Lausanne,Chemin de Bonne-Espérance 20,1006 Lausanne,"Ce studio d'une surface d'environ 32m2, est situé dans un quartier tranquille de Lausanne. Cet appartement vous offre: un séjour une cuisine équipée (sans lave-vaisselle) une salle-de bains L'immeu...",Appartement,1,32 m2,3.,,Immostreet
191,17/03/2017,Rent,Lausanne,Avenue du Mont-d'Or 37,1007 Lausanne,"Chambre indépendante au rez inférieur avec un lavabo, réchaud 2 plaques et frigo. Usage du WC commun sur l'étage. Visites les mercredis de 15h à 18h.",Chambre,1,10 m2,R.D.C.,CHF 485.–,Immostreet
192,17/03/2017,Rent,Lausanne,Avenue du Mont-d'Or 35,1007 Lausanne,Chambre au rez-de-chaussée avec lavabo. Visites les mercredis de 15h à 18h.,Chambre,1,13 m2,R.D.C.,CHF 495.–,Immostreet
193,17/03/2017,Rent,Lausanne,Avenue de Tivoli 24,1007 Lausanne,"logement comprenant hall, cuisine agencée, salle de bains-WC.",Appartement,1.5,44 m2,R.D.C.,CHF 1'190.–,Immostreet
194,17/03/2017,Rent,Lausanne,Chemin de la Tour-Grise 28,1007 Lausanne,"Studio entièrement rénové composé comme suit : hall (avec armoires encastrées), séjour, cuisine avec cuisinière vitrocéram, four, hotte, réfrigérateur, douche-wc, terrasse privative, cave.",Appartement,1,33 m2,R.D.C.,CHF 1'190.–,Immostreet
195,17/03/2017,Rent,Lausanne,CH. DU-BOIS-DE-LA-FONTAINE  9,1007 Lausanne,"Cuisine : fenêtre, habitable fermée / Agencement : frigo, hotte ventilation, lave-vaisselle, vitrocéram / Caractéristiques : balcon, hall, cave . Orientation : EST, NORD",Appartement,2,53 m2,3.,CHF 1'335.–,Immostreet
196,17/03/2017,Rent,Lausanne,Chemin du Couchant 33,1007 Lausanne,"situé dans un quartier calme et verdoyant, à côté du parc de la vallée de la jeunesse, cuisine agnecée, salle de bains-WC, balcon.",Appartement,2.5,59 m2,1.,CHF 1'375.–,Immostreet
197,17/03/2017,Rent,Lausanne,Bois-de-Vaux 11,1007 Lausanne,Laissez-vous séduire pas ce logement pour ses qualités suivantes : • Hall • Salon avec accès au balcon • Chambre avec parquet • Salle de bains / WC • Cave • Ascenseur Disponible pour le 1 juin 2017...,Appartement,2,52 m2,1.,CHF 1'400.–,Immostreet
198,17/03/2017,Rent,Lausanne,Chemin du Mont-Tendre 8 ter,1007 Lausanne,"Immeuble dans quartier calme et proche de la gare. Petit loft entièrement rénové. Logement comprenant une grande pièce à vivre, une cuisine agencée et une salle de douches.",Studio,1,29 m2,1.,CHF 1'480.–,Immostreet
199,17/03/2017,Rent,Lausanne,Passage Fr.-Bocion 5,1007 Lausanne,"Idéalement situé, l'immeuble est proche de toutes commodités et le métro est à deux pas. A louer au 16.03.2017, bail de durée max jusqu'au 31.01.2021. Possibilité de résilier chaque mois avec un pr...",Appartement,2,51 m2,1.,CHF 1'520.–,Immostreet
200,17/03/2017,Rent,Lausanne,Route de Chavannes,1007 Lausanne,"Appartement de 2.5 pièces au rez-de-chaussée comprenant hall d'entrée, séjour avec terrasse, 1 chambre à coucher, cuisine semi agencée, salle de bains/WC.",Appartement,2.5,58 m2,R.D.C.,CHF 1'540.–,Immostreet
201,17/03/2017,Rent,Lausanne,Ch. de Contigny 5,1007 Lausanne,"Joli 2 pièces comprenant : hall d'entrée, cuisine entièrement agencée (vitrocéram, frigo avec bacs congélateur), salle de bains/WC, salon et une chambre. Parquet flottant A louer pour le 1 avril 20...",Appartement,2,42 m2,1.,CHF 1'560.–,Immostreet
202,17/03/2017,Rent,Lausanne,Bois-de-Vaux 11,1007 Lausanne,"Spacieux logement comprenant, hall avec armoire, salle de bains, WC séparé, 2 chambres, salon, deux balcons. Réfection peinture + parquet avant relocation ! A louer pour le 1 avril 2017. N'hésitez ...",Appartement,3.5,72 m2,1.,CHF 1'690.–,Immostreet
203,17/03/2017,Rent,Lausanne,Av. Marc-Dufour 44,1007 Lausanne,"Entrée, grand dégagement meublable avec fenêtre, cuisine fermée, salle de bains-WC, deux balcons.",Appartement,2.5,58 m2,2.,CHF 1'690.–,Immostreet
204,17/03/2017,Rent,Lausanne,Ch. de Montelly 16,1007 Lausanne,"Appartement avec poste de conciergerie. Salaire brut: Fr. 550.00. Entrée, cuisine fermée, frigo, cuisinière électrique, lave-vaisselle, hotte, salle de bains-WC.",Appartement,3,66 m2,1.,CHF 1'700.–,Immostreet
205,17/03/2017,Rent,Lausanne,Avenue de Tivoli 24,1007 Lausanne,"composé d'un hall, séjour, cuisine, chambre, salle de bains-WC, balcon.",Appartement,2.5,62 m2,4.,CHF 1'710.–,Immostreet
206,17/03/2017,Rent,Lausanne,Ch. des Matines 7,1007 Lausanne,"Entrée, cuisine fermée, frigo, salle de bains avec bidet, WC séparé, balcon. Réservé : un contrat est en cours pour cet objet.",Appartement,4,72 m2,2.,CHF 1'770.–,Immostreet
207,17/03/2017,Rent,Lausanne,Chemin de la Prairie 5A,1007 Lausanne,"A louer pour le 1er mars 2017 ou à convenir, bel appartement protégé de 3.5 pièces au 1er étage, ascenseur, balcon. Loyer mensuel CHF 1'800.00 charges comprises. Ce logement s'adresse aux personnes...",Appartement,3.5,81 m2,1.,CHF 1'800.–,Immostreet
208,17/03/2017,Rent,Lausanne,Avenue de Tivoli 70,1007 Lausanne,"Appartement de 3 pièces au 3ème étage comprenant une entrée, une cuisine agencée, un séjour, une salle de bains, un WC séparé, deux chambres à coucher et un balcon.",Appartement,,79 m2,,CHF 1'810.–,Immostreet
209,17/03/2017,Rent,Lausanne,Ch. de la Batelière 3,1007 Lausanne,"Cuisine agencée, salle de bains, WC séparé, balcon.",Appartement,3.5,70 m2,3.,CHF 1'830.–,Immostreet
210,17/03/2017,Rent,Lausanne,Ch. de Contigny 5,1007 Lausanne,"Spacieux logement comprenant, hall, salle de bains-WC, cuisine agencée (sauf lave-vaisselle), 3 chambres, salon + 1x chambre donnant sur le balcon. A louer pour le 16 avril 2017. Visite prévue le l...",Appartement,4,73 m2,2.,CHF 1'860.–,Immostreet
211,17/03/2017,Rent,Lausanne,Chemin du Suchet 5,1007 Lausanne,"Magnifique appartement meublé d'environ 40m2 et sa terrasse de 18m2. Idéalement situé dans le quartier très prisé des Suchets! Proche du Parc de Milan, de l'école Montriond et de deux points de Mob...",Appartement,1.5,40 m2,R.D.C.,CHF 1'870.–,Immostreet
212,17/03/2017,Rent,Lausanne,Avenue de la Harpe 10,1007 Lausanne,"Entre la gare de Lausanne et Ouchy dans un immeuble de caractère, charmant appartement meublé de 2,5 pièces avec hauts plafonds comprenant : entrée avec armoire, chambre à coucher, salon avec chemi...",Appartement,2.5,,1.,CHF 1'900.–,Immostreet
213,17/03/2017,Rent,Lausanne,Av. de Sévelin 2B,1007 Lausanne,"Entrée, cuisine ouverte avec coin à manger, frigo, cuisinière électrique, lave-vaisselle, salle de bains, WC séparé, balcon.",Appartement,3,77 m2,5.,CHF 1'965.–,Immostreet
214,17/03/2017,Rent,Lausanne,Chemin de Bellerive 21,1007 Lausanne,"dans bel immeuble situé dans un quartier calme, proche du lac et de toutes commodités, cuisine agencée ouverte sur un grand séjour avec baie vitrée, une chambre à coucher, douche-WC.",Appartement,2.5,79 m2,4.,CHF 2'150.–,Immostreet
215,17/03/2017,Rent,Lausanne,Rue du Crêt 4,1007 Lausanne,"Comprenant: hall d'entrée, cuisine agencée, salon/salle-à-manger, W.C. séparés, 2 chambres salle-de-bains/W.C., balcon.",Appartement,3.5,88 m2,2.,CHF 2'260.–,Immostreet
216,17/03/2017,Rent,Lausanne,Avenue de Cour 17,1007 Lausanne,"Appartement meublé de 3,5 pièces au 2ème étage bénéficiant d'une cuisine agencée, de deux chambres, un séjour, une salle de douche et un WC séparé.",Appartement,3.5,,2.,CHF 2'450.–,Immostreet
217,17/03/2017,Rent,Lausanne,Av. de Cour 155,1007 Lausanne,"Dans immeuble résidentiel et idéalement situé à proximité du centre ville, du lac, des transports publics et des axes autoroutiers, très bel appartement de 2.5 pièces, d'une surface d'env. 81 m2, b...",Appartement,2.5,81 m2,7.,CHF 2'510.–,Immostreet
218,17/03/2017,Rent,Lausanne,"59, avenue du Mont-d'Or",1007 Lausanne,"Situé dans un quartier résidentiel proche de toutes les commodités ( commerces, transports...), ce spacieux appartement de 2.5 pièces d'environ 70m2 se compose comme suit : Cuisine aménagée et équi...",Appartement,2.5,80 m2,1.,CHF 2'700.–,Immostreet
219,17/03/2017,Rent,Lausanne,Avenue de Tivoli 56,1007 Lausanne,"Appartement de 4 pièces au 3ème étage comprenant : Hall, Cuisine agencée, Séjour, 3 chambres, Salle de bains, WC Séparé, Loggia Disponibilité : 15 avril 2017 Contact pour visite : Mme Bistuer, loca...",Appartement,4,107 m2,3.,CHF 2'710.–,Immostreet
220,17/03/2017,Rent,Lausanne,Avenue de Montoie 37,1007 Lausanne,Proche de toutes commodités. Appartement de 4.5 pièces au 12ème étage avec une magnifique vue sur le lac et les montagnes. Cet appartement est composé de: Hall d'entrée avec penderie et armoires mu...,Appartement,4,116 m2,12.,CHF 2'900.–,Immostreet
221,17/03/2017,Rent,Lausanne,Avenue des Figuiers 20,1007 Lausanne,"Proche de toutes commodités dans quartier agréable de Lausanne, ce 3.5 pièces récemment rénové à une vue époustouflante sur le lac et les montagnes, il se compose comme suit : - Hall d'entrée avec ...",Appartement,3.5,95 m2,8.,CHF 3'200.–,Immostreet
222,17/03/2017,Rent,Lausanne,Chemin des Mouettes 24,1007 Lausanne,"Ce charmant duplex, récemment rénové, comporte 2,5 pièces, d'environ 120 m2 et prend place au rez-de-chaussée d'un petit immeuble, sis dans un quartier résidentiel de Lausanne-Ouchy, au chemin des ...",Duplex,2.5,120 m2,,CHF 3'400.–,Immostreet
223,17/03/2017,Rent,Lausanne,Chemin de la Batelière 4,1007 Lausanne,"Grand appartement de 4.5 pièces situé au 1er étage avec magnifique vue sur le lac. Constitué d'un séjour luminueux avec cheminée, une cuisine entièrement équipée, 3 chambre, une salle de bain (avec...",Appartement,4.5,,1.,CHF 3'450.–,Immostreet
224,17/03/2017,Rent,Lausanne,Mont d'Or 59,1007 Lausanne,"Bel appartement contemporain de 4.5 pièces avec finitions de standing, armoires murales, parquet, buanderie privée, grand balcon dans le quartier très prisé « sous-gare ». Idéale pour famille avec ...",Appartement,4.5,,,CHF 3'800.–,Immostreet
225,17/03/2017,Rent,Lausanne,Avenue des Figuiers 13,1007 Lausanne,"Immeuble proche de toutes commodités et à deux pas du bord du lac. Grand appartement de 4.5 pièces au 4ème étage, comprenant un hall, une cuisine entièrement agencée et équipée ouverte sur un vaste...",Appartement,4.5,102 m2,4.,CHF 4'061.–,Immostreet
226,17/03/2017,Rent,Lausanne,Avenue de la Harpe 49,1007 Lausanne,"Appartement de 2.5 pièces au 3ème étage composé d'un hall avec armoire murale, un séjour, une cuisine ouverte agencée, une chambre à coucher d'env. 20 m² avec salle de douches/WC et dressing attena...",Appartement,2.5,92 m2,3.,CHF 4'100.–,Immostreet
227,17/03/2017,Rent,Lausanne,Chemin des Mouettes 22,1007 Lausanne,"Splendide appartement de 3.5 pièces de très grand standing distribué en Duplex d'environ 106m2 au 1er étage d'un immeuble proche de toutes les commodités, des commerces, des bus, du métro et à quel...",Appartement,3.5,106 m2,1.,CHF 4'900.–,Immostreet
228,17/03/2017,Rent,Lausanne,Av. des Bains 8,1007 Lausanne,"Magnifique appartement dans nouvelle promotion d'une copropriété de haut standing, jouissant d'une très belle vue sur tout le bassin lémanique, à proximité de toutes commodités. . 3 minutes à pied ...",Appartement,5.5,124 m2,3.,CHF 5'250.–,Immostreet
229,17/03/2017,Rent,Lausanne,Avenue de Grammont 11,1007 Lausanne,"Dans immeuble ancien de standing avec beaucoup de charme, hauts plafonds, calme et verdoyant, à deux pas du M2, proche de la gare et du centre ville, magnifique appartement en duplex de 8.5 pièces,...",Appartement,8.5,382 m2,R.D.C.,CHF 7'530.–,Immostreet
230,17/03/2017,Rent,Lausanne,Place de Milan 18,1007 Lausanne,Grande maison de charme idéalement située à proximité de toutes les commodités. Cette belle demeure jouie d'un emplacement de choix et dispose d'un beau jardin et une belle piscine privative. Entiè...,Maison individuelle,9,285 m2,,CHF 8'500.–,Immostreet
231,17/03/2017,Rent,Lausanne,Avenue de Milan 18,1007 Lausanne,"Situé dans le quartier très prisé de sous-gare, ce bien de charme érigé en 1904 a été entièrement rénové et bénéficie d'un beau jardin intime agrémenté d'une piscine extérieure. La cour offre la po...",Villa,9,280 m2,,CHF 8'500.–,Immostreet
232,17/03/2017,Rent,Lausanne,Avenue de la Harpe 14,1007 Lausanne,"Appartement 2 pièces d'environ 55 m2 au rez-de-chaussée d'un immeuble classé historique, ce logement situé dans le quartier sous gare, saura vous séduire par son vieux parquet et ses hauts plafonds...",Appartement,2,,R.D.C.,,Immostreet
233,17/03/2017,Rent,Lausanne,Avenue de Valmont 14,1010 Lausanne,"A proximité des axes autoroutiers, proche des transports publics et de toutes commodités. Idéal pour un étudiant. Appartement comprenant : - Une pièce - Cuisine avec frigo - Salle de bains/WC - Cav...",Studio,1,37 m2,1.,CHF 920.–,Immostreet
234,17/03/2017,Rent,Lausanne,CH. DES LIBELLULES 8,1010 Lausanne,"Cuisine : ouverte s/coin manger / Agencement : cuisinière électrique, frigo, hotte ventilation, lave-vaisselle / Caractéristiques : balcon, cave . Orientation : EST, OUEST",Appartement,2.5,55 m2,2.,CHF 1'290.–,Immostreet
235,17/03/2017,Rent,Lausanne,Route de la Feuillère 21,1010 Lausanne,"Magnifique immeuble Minergie de 2014, construit en qualité PPE. Spacieux logement de standing avec balcon. Logement composé d'une cuisine agencée avec lave-vaisselle ouverte sur la pièce principale...",Appartement,1.5,34 m2,1.,CHF 1'355.–,Immostreet
236,17/03/2017,Rent,Lausanne,Route de Berne 1,1010 Lausanne,"Immeuble proche du CHUV, de toutes les commodités et aux portes du M2. Bel appartement 2 pièces - Bail à durée déterminée jusqu'au 31.05.2019 Comprenant: - Une cuisine - Une chambre - Un séjour ave...",Appartement,2,44 m2,8.,CHF 1'360.–,Immostreet
237,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall avec armoires murales, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Studio,1,29 m2,2.,CHF 1'370.–,Immostreet
238,17/03/2017,Rent,Lausanne,Route d'Oron 14C,1010 Lausanne,"Quartier de la Sallaz, bus à la porte. Magasins, métro et toutes autres commodités à proximité immédiate. Accès autoroutier facile. Appartement de 2 pièces au 2ème étage. Comprenant: une cuisine ag...",Appartement,2,49 m2,2.,CHF 1'430.–,Immostreet
239,17/03/2017,Rent,Lausanne,Rte de Berne 111,1010 Lausanne,"Spacieux appartement de 1 pièce se situant au rez-de-chaussée d'un immeuble neuf, de construction Minergie. Il se compose d'une entrée avec une armoire murale, d'une cuisine agencée, d'une grande p...",Appartement,1,44 m2,R.D.C.,CHF 1'450.–,Immostreet
240,17/03/2017,Rent,Lausanne,Route de la feuillere 21,1010 Lausanne,cuisine équipée + lave vaisselle ... CONTACT OLIVIER VAN BELLINGEN  email: oliviervanbellingen@hotmail.com tel: +41798496978,Appartement,1.5,35 m2,1.,CHF 1'455.–,Immostreet
241,17/03/2017,Rent,Lausanne,Chemin des Lys 14,1010 Lausanne,"Immeuble idéalement situé, dans un secteur calme et proche de toutes commodités. Transports publics à proximité. comprenant : hall avec armoire, cuisine fermée, agencée-équipée, grand salon, une ch...",Appartement,2,52 m2,R.D.C.,CHF 1'490.–,Immostreet
242,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall avec armoires murales, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Studio,1,20 m2,R.D.C.,CHF 1'490.–,Immostreet
243,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall avec armoires murales, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Studio,1,20 m2,1.,CHF 1'500.–,Immostreet
244,17/03/2017,Rent,Lausanne,Champ-Rond53,1010 Lausanne,"Joli studio dans les environs du Parc de Sauvabelin, avec jardin. Avec cuisine équipée, salle de douche/WC. Dans un quartier très calme, près de toutes commodités.",Appartement,1,,R.D.C.,CHF 1'500.–,Immostreet
245,17/03/2017,Rent,Lausanne,Route de Berne 24,1010 Lausanne,"Immeuble proche des transports en communs et de toutes les commodités. Bel appartement lumineux Comprenant : - Cuisine agencée sans lave-vaisselle ouverte sur la salle à manger, - Un grand séjour, ...",Appartement,2.5,54 m2,2.,CHF 1'520.–,Immostreet
246,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Studio,1,21 m2,R.D.C.,CHF 1'530.–,Immostreet
247,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall avec armoires murales, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Studio,1,21 m2,1.,CHF 1'530.–,Immostreet
248,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave. Visite : du lundi au jeudi à partir de 18h30.",Studio,1,20 m2,R.D.C.,CHF 1'530.–,Immostreet
249,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall avec armoires murales, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Studio,1,21 m2,R.D.C.,CHF 1'550.–,Immostreet
250,17/03/2017,Rent,Lausanne,Route de Berne 111,1010 Lausanne,"Magnifique appartement, situé dans une très belle construction avec de belles finitions disposant d’un grand volume. Placé idéalement sur la ligne du M2 (Arrêt fourmi en bas de l'immeuble) et à l’e...",Appartement,1.5,47 m2,2.,CHF 1'590.–,Immostreet
251,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96B,1010 Lausanne,"A louer à Lausanne, appartement de 2,5 pièces, au 2ème étage, très lumineux, avec vue dégagée et grand balcon-terrasse, comprenant: 1 chambre à coucher, 1 séjour, une cuisine entièrement agencée, u...",Appartement,2.5,,2.,CHF 1'660.–,Immostreet
252,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Studio,1,29 m2,1.,CHF 1'690.–,Immostreet
253,17/03/2017,Rent,Lausanne,Avenue des Boveresses 28,1010 Lausanne,"Dans le quartier des Boveresses, à proximité des commodités et des accès autoroutiers, appartement de 3,5 pièces au rez-de-chaussée comprenant: un hall d'entrée, une cuisine équipée, un séjour, deu...",Appartement,3.5,,R.D.C.,CHF 1'750.–,Immostreet
254,17/03/2017,Rent,Lausanne,Route de Berne 1,1010 Lausanne,"Immeuble proche du CHUV, de toutes les commodités et aux portes du M2. Bel appartement de 3.5 pièces - Bail à durée déterminée jusqu'au 31.05.2019. Compenant : - Hall avec armoires muralles, - Une ...",Appartement,3.5,72 m2,5.,CHF 1'800.–,Immostreet
255,17/03/2017,Rent,Lausanne,Chemin de Bérée 14A,1010 Lausanne,"Nouvelle construction minergie ECO à Lausanne. Appartement réservé pour les séniors ou les personnes à mobilité réduite. Quartier desservi par les transports publics : M2, arrêt Fourmi et accès pro...",Appartement,2.5,56 m2,3.,CHF 1'800.–,Immostreet
256,17/03/2017,Rent,Lausanne,Chemin de Champ-Rond 19,1010 Lausanne,"Quartier agréable et verdoyant situé à 8 minutes à pied de la Sallaz avec les commerces et le métro pour le centre ville. Accès autoroutier facile. Appartement de 3 pièces au rez-de-chaussée, compr...",Appartement,3,76 m2,R.D.C.,CHF 1'810.–,Immostreet
257,17/03/2017,Rent,Lausanne,Avenue de Valmont 14,1010 Lausanne,"A proximité des axes autoroutiers, proche des transports publics et de toutes commodités. Appartement récemment rénové Cet appartement est composé de: Hall d'entrée, cuisine agencée, séjour, deux c...",Appartement,3,72 m2,8.,CHF 1'835.–,Immostreet
258,17/03/2017,Rent,Lausanne,Route de Berne 111,1010 Lausanne,"Lumineux appartement de 2,5 pièces au 5ème étage aménagé avec des matériaux de grande qualité dans immeuble neuf répondant aux normes Minergie et idéalement situé sur la ligne du métro M2 et d'une ...",Appartement,2.5,,5.,CHF 1'860.–,Immostreet
259,17/03/2017,Rent,Lausanne,Chemin de la Bérée 12B,1010 Lausanne,"""Résidence Les Fourmis"". Nouvelles constructions Minergie situées dans le quartier de la Sallaz, à deux pas de l'arrêt du M2 et des accès autoroutiers. Appartement spacieux. Comprenant : - Un séjou...",Appartement,2.5,62 m2,3.,CHF 1'880.–,Immostreet
260,17/03/2017,Rent,Lausanne,111 Route de Berne,1010 Lausanne,"Au sein d'un immeuble neuf Minergie de standing, cet appartement de 2.5 pièces dispose d'une surface de 65 m2. L'appartement donne sur l'avenue Crousaz. L'immeuble se situe à proximité immédiate de...",Appartement,2.5,65 m2,2.,CHF 1'890.–,Immostreet
261,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall, séjour, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave.",Appartement,2.5,46 m2,R.D.C.,CHF 1'960.–,Immostreet
262,17/03/2017,Rent,Lausanne,Chemin de Boissonnet 96,1010 Lausanne,"hall, séjour, 1 chambre, cuisine agencée avec hotte, four, frigo, salle de douche-WC, cave. Visites : la semaine après 19h.",Appartement,2.5,46 m2,1.,CHF 1'970.–,Immostreet
263,17/03/2017,Rent,Lausanne,Avenue Victor-Ruffy 31,1010 Lausanne,"Immeuble situé dans un quartier calme à proximité des transports publics, écoles et commerces. Idéal pour couple retraité. Appartement 4 pièces au 2ème étage composé d'un hall d'entrée, une cuisine...",Appartement,4,80 m2,2.,CHF 2'075.–,Immostreet
264,17/03/2017,Rent,Lausanne,Route de Berne 111,1010 Lausanne,"Magnifique appartement, situé dans une très belle construction avec de belles finitions disposant d’un grand volume. Placé idéalement sur la ligne du M2 (Arrêt fourmi en bas de l'immeuble) et à l’e...",Appartement,1.5,47 m2,2.,CHF 2'250.–,Immostreet
265,17/03/2017,Rent,Lausanne,Route de la Feuillère 13,1010 Lausanne,"Situé dans les hauts de Lausanne, ce complexe bénéficie d'une situation idéale proche de toutes commodités: Poste, banque et commerces se trouvent à moins de 500 mètres. Par ailleurs, les écoles de...",Appartement,3.5,84 m2,R.D.C.,CHF 2'295.–,Immostreet
266,17/03/2017,Rent,Lausanne,Route d' Oron 11,1010 Lausanne,"Proche de toutes commodités et des commerces, quartier de la Sallaz. Le logement se compose d'un grand séjour lumineux, cuisine séparée et équipée, d'une salle de bains, WC séparé et de deux belles...",Appartement,3.5,86 m2,4.,CHF 2'335.–,Immostreet
267,17/03/2017,Rent,Lausanne,Route d' Oron 11,1010 Lausanne,"Proche de toutes commodités et des commerces, quartier de la Sallaz. Le logement se compose d'un grand séjour lumineux, cuisine séparée et équipée, d'une salle de bains, WC séparé et de deux belles...",Appartement,3.5,86 m2,4.,CHF 2'335.–,Immostreet
268,17/03/2017,Rent,Lausanne,Route de la Feuillère15,1010 Lausanne,"Situé dans les hauts de Lausanne, ce complexe bénéficie d'une situation idéale proche de toutes commodités: Poste, banque et commerces se trouvent à moins de 500 mètres. Par ailleurs, les écoles de...",Appartement,3.5,89 m2,R.D.C.,CHF 2'395.–,Immostreet
269,17/03/2017,Rent,Lausanne,Avenue des Boveresses 4,1010 Lausanne,"hall avec armoires murales, cuisine agencée et partiellement ouverte sur la salle à manger, séjour attenant, 2 grandes chambres à coucher, salle de bains, WC séparé, balcon, place de parc extérieur...",Appartement,4.5,108 m2,1.,CHF 2'450.–,Immostreet
270,17/03/2017,Rent,Lausanne,Rte de la Feuillère 25,1010 Lausanne,"Ce bel appartement se situe au rez-de-chaussée d'un petit immeuble Minergie, dans un quartier proche de la Sallaz et du M2. Il dispose de belles prestations, de finitions de choix et se décompose c...",Appartement,3.5,85 m2,R.D.C.,CHF 2'480.–,Immostreet
271,17/03/2017,Rent,Lausanne,Champ-Rond 42,1010 Lausanne,"Entièrement rénové, cuisine agencée, deux salles d'eau, douche et bain, 1 living, 2 chambres, 1 balcon, vue dégagée, situation calme proche bus et M2 La Sallaz. CHF 2'670.00 charges comprises. Fair...",Appartement,3.5,85 m2,1.,CHF 2'520.–,Immostreet
272,17/03/2017,Rent,Lausanne,Route de la Feuillère 13,1010 Lausanne,"Appartement de 3.5 pièces au rez-de-chaussée Situé dans les hauts de Lausanne, ce complexe bénéficie d'une situation idéale proche de toutes commodités: Poste, banque et commerces se trouvent à moi...",Appartement,3.5,89 m2,R.D.C.,CHF 2'545.–,Immostreet
273,17/03/2017,Rent,Lausanne,111 Route de Berne,1010 Lausanne,"Au sein d'un immeuble neuf Minergie de standing, cet appartement de 3.5 pièces dispose d'une surface de 93 m2 + 11 m2 de balcon. Idéalement situé l'immeuble est à proximité immédiate des axes autor...",Appartement,3.5,93 m2,3.,CHF 2'550.–,Immostreet
274,17/03/2017,Rent,Lausanne,Av. des Boveresses 4,1010 Lausanne,"Situé dans un quartier calme et proche de toutes commodités, cet appartement lumineux et entièrement rénové en 2015, se compose comme suit : - Séjour avec accès balcon - Coin repas - Cuisine entièr...",Appartement,4,108 m2,3.,CHF 2'600.–,Immostreet
